Module	Section	Sample Name	Source
Salmon	all_sections	R33_S123904	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R33_S123904_quant/libParams/flenDist.txt
Salmon	all_sections	R18_S123923	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R18_S123923_quant/libParams/flenDist.txt
Salmon	all_sections	R14_S123919	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R14_S123919_quant/libParams/flenDist.txt
Salmon	all_sections	S_9_0_S106452	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_9_0_S106452_quant/libParams/flenDist.txt
Salmon	all_sections	S_104_0_S106533	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_104_0_S106533_quant/libParams/flenDist.txt
Salmon	all_sections	S_66_0_S106495	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_66_0_S106495_quant/libParams/flenDist.txt
Salmon	all_sections	S_72_0_S106501	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_72_0_S106501_quant/libParams/flenDist.txt
Salmon	all_sections	S_83_0_S106514	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_83_0_S106514_quant/libParams/flenDist.txt
Salmon	all_sections	S_1_0_S115919	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_1_0_S115919_quant/libParams/flenDist.txt
Salmon	all_sections	S_49_0_S106480	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_49_0_S106480_quant/libParams/flenDist.txt
Salmon	all_sections	S_30_0_S115946	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_30_0_S115946_quant/libParams/flenDist.txt
Salmon	all_sections	S_70_0_S106499	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_70_0_S106499_quant/libParams/flenDist.txt
Salmon	all_sections	S_75_0_S106506	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_75_0_S106506_quant/libParams/flenDist.txt
Salmon	all_sections	S_92_0_S106521	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_92_0_S106521_quant/libParams/flenDist.txt
Salmon	all_sections	S_82_0_S106511	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_82_0_S106511_quant/libParams/flenDist.txt
Salmon	all_sections	S_108_0_S106538	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_108_0_S106538_quant/libParams/flenDist.txt
Salmon	all_sections	S_2_0_S115918	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_2_0_S115918_quant/libParams/flenDist.txt
Salmon	all_sections	S_36_0_S115952	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_36_0_S115952_quant/libParams/flenDist.txt
Salmon	all_sections	R11_S123918	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R11_S123918_quant/libParams/flenDist.txt
Salmon	all_sections	S_57_0_S106488	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_57_0_S106488_quant/libParams/flenDist.txt
Salmon	all_sections	S_25_0_S115943	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_25_0_S115943_quant/libParams/flenDist.txt
Salmon	all_sections	R4_S123909	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R4_S123909_quant/libParams/flenDist.txt
Salmon	all_sections	S_101_0_S106532	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_101_0_S106532_quant/libParams/flenDist.txt
Salmon	all_sections	S_6_0_S115922	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_6_0_S115922_quant/libParams/flenDist.txt
Salmon	all_sections	S_16_0_S106451	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_16_0_S106451_quant/libParams/flenDist.txt
Salmon	all_sections	S_91_0_S106522	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_91_0_S106522_quant/libParams/flenDist.txt
Salmon	all_sections	S_106_0_S106536	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_106_0_S106536_quant/libParams/flenDist.txt
Salmon	all_sections	S_28_0_S106462	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_28_0_S106462_quant/libParams/flenDist.txt
Salmon	all_sections	S_38_0_S106467	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_38_0_S106467_quant/libParams/flenDist.txt
Salmon	all_sections	S_30_0_S106464	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_30_0_S106464_quant/libParams/flenDist.txt
Salmon	all_sections	S_17_0_S115935	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_17_0_S115935_quant/libParams/flenDist.txt
Salmon	all_sections	S_69_0_S106500	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_69_0_S106500_quant/libParams/flenDist.txt
Salmon	all_sections	R26_S123895	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R26_S123895_quant/libParams/flenDist.txt
Salmon	all_sections	S_87_0_S106518	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_87_0_S106518_quant/libParams/flenDist.txt
Salmon	all_sections	S_98_0_S106527	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_98_0_S106527_quant/libParams/flenDist.txt
Salmon	all_sections	R10_S123915	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R10_S123915_quant/libParams/flenDist.txt
Salmon	all_sections	S_63_0_S106494	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_63_0_S106494_quant/libParams/flenDist.txt
Salmon	all_sections	S_26_0_S115942	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_26_0_S115942_quant/libParams/flenDist.txt
Salmon	all_sections	S_73_0_S106504	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_73_0_S106504_quant/libParams/flenDist.txt
Salmon	all_sections	S_41_0_S106472	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_41_0_S106472_quant/libParams/flenDist.txt
Salmon	all_sections	S_33_0_S115951	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_33_0_S115951_quant/libParams/flenDist.txt
Salmon	all_sections	S_26_0_S106460	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_26_0_S106460_quant/libParams/flenDist.txt
Salmon	all_sections	S_94_0_S106523	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_94_0_S106523_quant/libParams/flenDist.txt
Salmon	all_sections	S_22_0_S115938	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_22_0_S115938_quant/libParams/flenDist.txt
Salmon	all_sections	R32_S123901	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R32_S123901_quant/libParams/flenDist.txt
Salmon	all_sections	S_24_0_S115940	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_24_0_S115940_quant/libParams/flenDist.txt
Salmon	all_sections	R25_S123896	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R25_S123896_quant/libParams/flenDist.txt
Salmon	all_sections	S_79_0_S106510	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_79_0_S106510_quant/libParams/flenDist.txt
Salmon	all_sections	S_35_0_S106466	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_35_0_S106466_quant/libParams/flenDist.txt
Salmon	all_sections	S_10_0_S115926	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_10_0_S115926_quant/libParams/flenDist.txt
Salmon	all_sections	R30_S123899	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R30_S123899_quant/libParams/flenDist.txt
Salmon	all_sections	S_85_0_S106516	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_85_0_S106516_quant/libParams/flenDist.txt
Salmon	all_sections	S_77_0_S106508	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_77_0_S106508_quant/libParams/flenDist.txt
Salmon	all_sections	S_90_0_S106519	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_90_0_S106519_quant/libParams/flenDist.txt
Salmon	all_sections	S_43_0_S106474	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_43_0_S106474_quant/libParams/flenDist.txt
Salmon	all_sections	S_29_0_S106461	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_29_0_S106461_quant/libParams/flenDist.txt
Salmon	all_sections	R20_S123889	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R20_S123889_quant/libParams/flenDist.txt
Salmon	all_sections	S_109_0_S106537	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_109_0_S106537_quant/libParams/flenDist.txt
Salmon	all_sections	R27_S123898	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R27_S123898_quant/libParams/flenDist.txt
Salmon	all_sections	R29_S123900	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/R29_S123900_quant/libParams/flenDist.txt
Salmon	all_sections	S_8_0_S106449	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_8_0_S106449_quant/libParams/flenDist.txt
Salmon	all_sections	S_32_0_S115948	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_32_0_S115948_quant/libParams/flenDist.txt
Salmon	all_sections	S_53_0_S106484	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/salmon_quant/S_53_0_S106484_quant/libParams/flenDist.txt
STAR	SummaryLog	S_18_0_S106453	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_18_0_S106453_star_unsortLog.final.out
STAR	SummaryLog	S_16_0_S115932	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_16_0_S115932_star_unsortLog.final.out
STAR	SummaryLog	S_51_0_S106482	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_51_0_S106482_star_unsortLog.final.out
STAR	SummaryLog	S_39_0_S106470	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_39_0_S106470_star_unsortLog.final.out
STAR	SummaryLog	S_103_0_S106534	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_103_0_S106534_star_unsortLog.final.out
STAR	SummaryLog	S_38_0_S106467	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_38_0_S106467_star_unsortLog.final.out
STAR	SummaryLog	S_26_0_S106460	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_26_0_S106460_star_unsortLog.final.out
STAR	SummaryLog	S_98_0_S106527	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_98_0_S106527_star_unsortLog.final.out
STAR	SummaryLog	S_56_0_S106485	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_56_0_S106485_star_unsortLog.final.out
STAR	SummaryLog	S_87_0_S106518	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_87_0_S106518_star_unsortLog.final.out
STAR	SummaryLog	S_44_0_S106473	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_44_0_S106473_star_unsortLog.final.out
STAR	SummaryLog	S_89_0_S106520	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_89_0_S106520_star_unsortLog.final.out
STAR	SummaryLog	S_72_0_S106501	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_72_0_S106501_star_unsortLog.final.out
STAR	SummaryLog	S_12_0_S115928	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_12_0_S115928_star_unsortLog.final.out
STAR	SummaryLog	R29_S123900	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R29_S123900_star_unsortLog.final.out
STAR	SummaryLog	S_69_0_S106500	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_69_0_S106500_star_unsortLog.final.out
STAR	SummaryLog	S_7_0_S115925	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_7_0_S115925_star_unsortLog.final.out
STAR	SummaryLog	S_21_0_S106458	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_21_0_S106458_star_unsortLog.final.out
STAR	SummaryLog	S_35_0_S115953	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_35_0_S115953_star_unsortLog.final.out
STAR	SummaryLog	R11_S123918	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R11_S123918_star_unsortLog.final.out
STAR	SummaryLog	S_101_0_S106532	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_101_0_S106532_star_unsortLog.final.out
STAR	SummaryLog	S_5_0_S115923	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_5_0_S115923_star_unsortLog.final.out
STAR	SummaryLog	S_106_0_S106536	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_106_0_S106536_star_unsortLog.final.out
STAR	SummaryLog	R30_S123899	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R30_S123899_star_unsortLog.final.out
STAR	SummaryLog	S_5_0_S106448	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_5_0_S106448_star_unsortLog.final.out
STAR	SummaryLog	S_108_0_S106538	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_108_0_S106538_star_unsortLog.final.out
STAR	SummaryLog	S_7_0_S106450	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_7_0_S106450_star_unsortLog.final.out
STAR	SummaryLog	S_91_0_S106522	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_91_0_S106522_star_unsortLog.final.out
STAR	SummaryLog	R36_S123905	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R36_S123905_star_unsortLog.final.out
STAR	SummaryLog	S_88_0_S106517	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_88_0_S106517_star_unsortLog.final.out
STAR	SummaryLog	S_4_0_S115920	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_4_0_S115920_star_unsortLog.final.out
STAR	SummaryLog	R7_S123914	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R7_S123914_star_unsortLog.final.out
STAR	SummaryLog	S_11_0_S115929	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_11_0_S115929_star_unsortLog.final.out
STAR	SummaryLog	R27_S123898	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R27_S123898_star_unsortLog.final.out
STAR	SummaryLog	S_82_0_S106511	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_82_0_S106511_star_unsortLog.final.out
STAR	SummaryLog	S_71_0_S106502	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_71_0_S106502_star_unsortLog.final.out
STAR	SummaryLog	R13_S123920	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R13_S123920_star_unsortLog.final.out
STAR	SummaryLog	S_94_0_S106523	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_94_0_S106523_star_unsortLog.final.out
STAR	SummaryLog	S_15_0_S115933	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_15_0_S115933_star_unsortLog.final.out
STAR	SummaryLog	R21_S123892	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R21_S123892_star_unsortLog.final.out
STAR	SummaryLog	S_42_0_S106471	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_42_0_S106471_star_unsortLog.final.out
STAR	SummaryLog	R19_S123890	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R19_S123890_star_unsortLog.final.out
STAR	SummaryLog	S_64_0_S106493	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_64_0_S106493_star_unsortLog.final.out
STAR	SummaryLog	S_58_0_S106487	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_58_0_S106487_star_unsortLog.final.out
STAR	SummaryLog	S_85_0_S106516	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_85_0_S106516_star_unsortLog.final.out
STAR	SummaryLog	S_8_0_S115924	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_8_0_S115924_star_unsortLog.final.out
STAR	SummaryLog	R3_S123910	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R3_S123910_star_unsortLog.final.out
STAR	SummaryLog	S_49_0_S106480	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_49_0_S106480_star_unsortLog.final.out
STAR	SummaryLog	R31_S123902	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R31_S123902_star_unsortLog.final.out
STAR	SummaryLog	S_75_0_S106506	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_75_0_S106506_star_unsortLog.final.out
STAR	SummaryLog	R22_S123891	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R22_S123891_star_unsortLog.final.out
STAR	SummaryLog	S_27_0_S106459	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_27_0_S106459_star_unsortLog.final.out
STAR	SummaryLog	S_29_0_S115947	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_29_0_S115947_star_unsortLog.final.out
STAR	SummaryLog	S_90_0_S106519	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_90_0_S106519_star_unsortLog.final.out
STAR	SummaryLog	S_28_0_S115944	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_28_0_S115944_star_unsortLog.final.out
STAR	SummaryLog	R33_S123904	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R33_S123904_star_unsortLog.final.out
STAR	SummaryLog	S_38_0_S115954	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_38_0_S115954_star_unsortLog.final.out
STAR	SummaryLog	S_19_0_S115937	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_19_0_S115937_star_unsortLog.final.out
STAR	SummaryLog	R14_S123919	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R14_S123919_star_unsortLog.final.out
STAR	SummaryLog	S_81_0_S106512	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_81_0_S106512_star_unsortLog.final.out
STAR	SummaryLog	S_67_0_S106498	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_67_0_S106498_star_unsortLog.final.out
STAR	SummaryLog	S_27_0_S115945	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_27_0_S115945_star_unsortLog.final.out
STAR	SummaryLog	S_59_0_S106490	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_59_0_S106490_star_unsortLog.final.out
STAR	SummaryLog	R2_S123907	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R2_S123907_star_unsortLog.final.out
STAR	SummaryLog	R23_S123894	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R23_S123894_star_unsortLog.final.out
STAR	SummaryLog	S_43_0_S106474	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/S_43_0_S106474_star_unsortLog.final.out
STAR	SummaryLog	R15_S123922	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/data_processed/star_aligned/R15_S123922_star_unsortLog.final.out
